UAI,Secteur,Nombre d'élèves,Latitude WGS84,Longitude WGS84,Niveau
0940996X,PRIVE,413,48.8387706102688,2.41705641487188,École
0941842S,PUBLIC,80,48.8482361585287,2.41812926982662,École
0941271W,PUBLIC,255,48.8373329025285,2.41676322489781,École
0941268T,PUBLIC,303,48.8013358448371,2.47979628439444,École
0940373V,PUBLIC,304,48.7997536006987,2.50342603784045,École
0942198D,PUBLIC,275,48.8019990688888,2.47371879234511,École
0940474E,PUBLIC,188,48.8086657315115,2.47751047214818,École
0941005G,PRIVE,509,48.7981201314536,2.48803342914845,École
0940472C,PUBLIC,88,48.8183940574397,2.42606862335973,École
0940473D,PUBLIC,181,48.8152647141758,2.45916306821118,École
0940727E,PUBLIC,147,48.7705789433735,2.51679048856833,École
0941008K,PRIVE,59,48.7630737533169,2.39062817609386,École
0940943P,PUBLIC,201,48.7679644752452,2.37386955896703,École
0940300R,PUBLIC,322,48.7668973537565,2.38034514067331,École
0940457L,PUBLIC,203,48.7667327355629,2.39136099022135,École
0941425N,PUBLIC,362,48.7600692464175,2.39816996307709,École
0940952Z,PUBLIC,226,48.7452680298488,2.46621344663645,École
0940631A,PUBLIC,280,48.7469520300166,2.46970517278031,École
0940744Y,PUBLIC,158,48.7458579502816,2.46941843762787,École
0940704E,PUBLIC,347,48.7145881052925,2.5417345592159,École
0940705F,PUBLIC,415,48.7214285968913,2.53274205671284,École
0940410K,PUBLIC,139,48.7862776126546,2.35430186911482,École
0942088J,PUBLIC,314,48.7976936865227,2.35529323991594,École
0942149A,PUBLIC,198,48.7960968475121,2.36496085760856,École
0940483P,PUBLIC,160,48.8046615919883,2.36644961876673,École
0940354Z,PUBLIC,230,48.8052012551771,2.36594608457284,École
0942078Y,PUBLIC,230,48.7809139160222,2.36376153927115,École
0940738S,PUBLIC,77,48.7473451898647,2.45278604678094,École
0940734M,PUBLIC,150,48.728008393451,2.44852924087094,École
0940731J,PUBLIC,240,48.8233011330405,2.5495587846912,École
0940177G,PUBLIC,425,48.8476628916187,2.42737060760481,École
0942165T,PUBLIC,298,48.8464702047665,2.45526498791211,École
0940287B,PUBLIC,313,48.8504176001008,2.44531511989067,École
0940468Y,PUBLIC,191,48.8493656224629,2.43996533713368,École
0940163S,PUBLIC,540,48.8025087929764,2.4052012875918,École
0940770B,PUBLIC,194,48.7825391478486,2.39759778139078,École
0942238X,PUBLIC,240,48.778320003668,2.40063361747659,École
0940164T,PUBLIC,211,48.7901413784001,2.39289285086392,École
0940414P,PUBLIC,120,48.7820673548297,2.38147970547994,École
0940573M,PUBLIC,262,48.7986496739589,2.39431044078209,École
0941390A,PUBLIC,249,48.7794884467417,2.39228733807103,École
0942045M,PUBLIC,338,48.7775781495229,2.40066527240707,École
0940405E,PUBLIC,177,48.7904201623188,2.39519275152764,École
0754322R,PUBLIC,252,48.8860922340541,2.28696394378843,École
0755264P,PRIVE,257,48.8846390314256,2.29472814781847,École
0750148D,PRIVE,333,48.8945433949944,2.3659819549865,École
0750346U,PRIVE,150,48.8881998498967,2.35625650956475,École
0750897T,PUBLIC,152,48.8907529623811,2.36263218991677,École
0751247Y,PUBLIC,169,48.8946181699002,2.35040092234008,École
0751338X,PUBLIC,105,48.8903297630892,2.35281109530474,École
0752774H,PUBLIC,158,48.8888247867538,2.33793191578933,École
0750889J,PUBLIC,151,48.8853891839823,2.34230666482484,École
0751041Z,PUBLIC,203,48.8963492624563,2.33562931759829,École
0751086Y,PUBLIC,156,48.8919556083766,2.33505936975221,École
0751122M,PUBLIC,165,48.8832284403595,2.33845170010553,École
0751412C,PUBLIC,147,48.8911010425981,2.36467095037183,École
0754730J,PUBLIC,109,48.8898998624681,2.35514035839499,École
0750941R,PUBLIC,225,48.8885467882936,2.34215495226573,École
0751094G,PUBLIC,162,48.8888723580328,2.35873572120498,École
0751105U,PUBLIC,203,48.891648281348,2.34587999148028,École
0755102N,PUBLIC,171,48.8935734892144,2.35145733950669,École
0750911H,PUBLIC,203,48.8915483635264,2.33072753146455,École
0751072H,PUBLIC,140,48.8998941161021,2.36866537455116,École
0751119J,PUBLIC,220,48.8913008583491,2.34451233258515,École
0751125R,PUBLIC,105,48.8861823830204,2.35871839079064,École
0751231F,PUBLIC,203,48.8953206821539,2.33163243758295,École
0752571M,PUBLIC,116,48.8864798275001,2.36187308498943,École
0750819H,PUBLIC,211,48.8826583247226,2.37667554530315,École
0751385Y,PUBLIC,100,48.8773903300173,2.40338216259533,École
0751727V,PUBLIC,100,48.8947747805996,2.37803625876762,École
0752572N,PUBLIC,130,48.8854136332881,2.3678836309153,École
0751201Y,PUBLIC,139,48.877377891875,2.40323232359946,École
0751218S,PUBLIC,198,48.885909310904,2.3796040300018,École
0751220U,PUBLIC,206,48.8877678727119,2.37023614971143,École
0751357T,PUBLIC,158,48.8928630653761,2.37583461230217,École
0752804R,PRIVE,327,48.8904402090642,2.38608134337083,École
0751360W,PUBLIC,125,48.8763956048329,2.38945644108218,École
0755037T,PUBLIC,219,48.8846381508422,2.37468408298087,École
0752834Y,PUBLIC,104,48.8919478615985,2.36937000654485,École
0752968U,PRIVE,388,48.8855466137188,2.38565629245286,École
0750988S,PUBLIC,134,48.8774172513583,2.40300962715236,École
0753267U,PUBLIC,211,48.8908648220375,2.37549851668251,École
0753283L,PUBLIC,219,48.8872890357676,2.38802362588703,École
0755841S,PUBLIC,193,48.8732981547462,2.3938514195459,École
0750366R,PRIVE,293,48.8731276576849,2.38897258094792,École
0751111A,PUBLIC,278,48.8668294863372,2.39997108531522,École
0751323F,PUBLIC,108,48.8745140680448,2.38960665578834,École
0751329M,PUBLIC,115,48.8587112228484,2.40016952960482,École
0751342B,PUBLIC,128,48.8506191606628,2.41291733504707,École
0751381U,PUBLIC,123,48.868979107485,2.39394257539813,École
0752960K,PUBLIC,131,48.854931785034,2.40749354612902,École
0753337V,PUBLIC,83,48.8669667837572,2.38941972510517,École
0751180A,PUBLIC,178,48.8559640224558,2.39647360155852,École
0751435C,PUBLIC,126,48.8675556740575,2.40311310159661,École
0751344D,PUBLIC,62,48.8672539009682,2.3841980102798,École
0750842H,PUBLIC,227,48.8677242620303,2.40319568921138,École
0910120L,PUBLIC,331,48.3090276291492,1.99819223618323,École
0910407Y,PUBLIC,113,48.5628810421576,2.24656357249464,École
0910286S,PUBLIC,356,48.5231101132245,2.38183194745246,École
0910359W,PUBLIC,305,48.7546787177158,2.2225931448598,École
0910097L,PUBLIC,45,48.3356038344297,2.37375644674238,École
0912020B,PUBLIC,94,48.372224014259,2.15259725190219,École
0910143L,PUBLIC,85,48.4690269734408,2.28166206555278,École
0910093G,PUBLIC,40,48.4781166361113,2.09048105060589,École
0911452J,PUBLIC,326,48.6127782730888,2.36742320835355,École
0910147R,PUBLIC,188,48.4334866310762,2.38998274749752,École
0912106V,PUBLIC,47,48.4319269011278,2.2754893877644,École
0912315X,PUBLIC,372,48.6083036902324,2.29529130750951,École
0910071H,PUBLIC,365,48.5697678673291,2.1707629873235,École
0910072J,PUBLIC,130,48.5605631589887,2.15515775533235,École
0910782F,PUBLIC,83,48.7106832577515,2.51880267001435,École
0910227C,PUBLIC,237,48.707896220266,2.51180892884137,École
0910883R,PRIVE,539,48.6945368257152,2.48995421731254,École
0910587U,PUBLIC,204,48.7003722383454,2.50244479344276,École
0911789A,PUBLIC,97,48.6783226813913,2.16069196716985,École
0911711R,PUBLIC,51,48.4272746702009,2.06434716854824,École
0910289V,PUBLIC,44,48.4974968570381,2.46738031106863,École
0911735S,PUBLIC,71,48.5496224276761,2.26898230793244,École
0910292Y,PUBLIC,45,48.5344351141724,2.44452107504772,École
0910712E,PUBLIC,231,48.6980156206972,2.30844845510735,École
0910524A,PUBLIC,154,48.6980156206972,2.30844845510735,École
0911209V,PUBLIC,93,48.6180967780912,2.46295160538417,École
0912388B,PUBLIC,465,48.595281967557,2.4797871050585,École
0911187W,PUBLIC,308,48.59798526103,2.47962056724233,École
0911208U,PUBLIC,243,48.6023236209844,2.48414139634732,École
0910885T,PRIVE,382,48.60912647301,2.48034272049625,École
0911188X,PUBLIC,149,48.6184686446321,2.46263303232638,École
0910333T,PUBLIC,52,48.592891638758,2.14545279366972,École
0910065B,PUBLIC,153,48.5340098434956,2.0158066094103,École
0910890Y,PRIVE,235,48.683977680357,2.41140344646691,École
0910200Y,PUBLIC,351,48.6844860596008,2.4141784420567,École
0911739W,PUBLIC,91,48.6852416397012,2.42901788540933,École
0910207F,PUBLIC,368,48.686783358821,2.40132441799051,École
0911001U,PUBLIC,106,48.6810704852581,2.41339762654132,École
0910296C,PUBLIC,66,48.5695454617622,2.40414943069833,École
0910788M,PUBLIC,164,48.5827951592725,2.23571801802692,École
0911394W,PUBLIC,142,48.6989233232567,2.52837904291215,École
0911060H,PUBLIC,139,48.6969878384557,2.52141797600422,École
0911193C,PUBLIC,275,48.6982672472473,2.52398387030376,École
0911062K,PUBLIC,176,48.6970478568924,2.52722064641854,École
0910580L,PUBLIC,85,48.4312126749958,2.17376755688133,École
0912302H,PUBLIC,126,48.43591459586,2.1399816336575,École
0910190M,PUBLIC,202,48.4926594861761,2.19704962975533,École
0911707L,PUBLIC,109,48.6425816913288,2.43990644385365,École
0912400P,PUBLIC,217,48.7119299347288,2.16071759421245,École
0912300F,PUBLIC,152,48.6578509385458,2.3906184155624,École
0911469C,PUBLIC,116,48.6565141792452,2.39042354177375,École
0910613X,PUBLIC,128,48.7313854671775,2.22896050489651,École
0910169P,PUBLIC,181,48.5343152949946,2.34581234869835,École
0911670W,PUBLIC,65,48.5136020637026,2.24692604169209,École
0910543W,PUBLIC,222,48.6898720235838,2.37551136378308,École
0911375A,PUBLIC,144,48.5838306203891,2.2650028241906,École
0910692H,PUBLIC,107,48.6615308600279,2.26874774792188,École
0910162G,PUBLIC,185,48.5308346164477,2.29344459529933,École
0911511Y,PUBLIC,208,48.5651368302181,2.49075958748921,École
0911202M,PUBLIC,279,48.6840541143606,2.1661710190666,École
0911204P,PUBLIC,234,48.6888867127979,2.17334336554808,École
0911431L,PUBLIC,93,48.6872049780465,2.17469046176061,École
0911472F,PUBLIC,91,48.6763907724014,2.18800503738215,École
0910864V,PUBLIC,143,48.6858626583578,2.17192806704286,École
0911517E,PUBLIC,136,48.6763907724014,2.18800503738215,École
0911526P,PUBLIC,60,48.5651906599296,2.32515220073798,École
0910419L,PUBLIC,347,48.6179780362784,2.26285328471616,École
0910329N,PUBLIC,167,48.6453192692826,2.07852996518898,École
0911200K,PUBLIC,216,48.6414686139011,2.07231041387648,École
0911020P,PUBLIC,51,48.7236800339827,2.25175716311878,École
0910349K,PUBLIC,347,48.7115267094526,2.24495596426314,École
0910608S,PUBLIC,136,48.7181656784066,2.23900128160589,École
0912347G,PUBLIC,375,48.7184516574851,2.23547505320831,École
0911371W,PUBLIC,93,48.6776302388091,2.5325032078722,École
0910233J,PUBLIC,303,48.6724506110275,2.53909288174521,École
0910091E,PUBLIC,46,48.4705069406695,2.00121189887833,École
0910310T,PUBLIC,383,48.643735651119,2.40842738294695,École
0910794U,PUBLIC,194,48.6508928277163,2.40423031988405,École
0910744P,PUBLIC,317,48.6528164879423,2.41817147412577,École
0911778N,PUBLIC,354,48.6569734277743,2.40548077635265,École
0910315Y,PUBLIC,438,48.6471651733214,2.40547276673963,École
0910073K,PUBLIC,140,48.5297856712587,2.04633625060973,École
0910619D,PUBLIC,84,48.5558774572836,2.12349982238147,École
0911220G,PUBLIC,69,48.5455673194296,2.12171167661696,École
0910074L,PUBLIC,156,48.5564183810506,2.12598021119359,École
0910076N,PUBLIC,111,48.5699674107519,2.03419820191875,École
0910465L,PUBLIC,291,48.6425837996103,2.34081298474174,École
0912181B,PUBLIC,165,48.6396303882171,2.35157949229133,École
0910464K,PUBLIC,209,48.6336712159721,2.33191119931393,École
0910567X,PUBLIC,185,48.6425837996103,2.34081298474174,École
0910461G,PUBLIC,298,48.6440868687342,2.33837381000866,École
0910469R,PUBLIC,237,48.6492839934738,2.30482720901152,École
0912385Y,PUBLIC,252,48.6119224169881,2.24876910178177,École
0911669V,PUBLIC,119,48.6052622472958,2.25422651456201,École
0910182D,PUBLIC,46,48.433914896312,2.07726774618011,École
0910440J,PUBLIC,213,48.6430173714975,2.30905995650953,École
0910747T,PUBLIC,144,48.642297935411,2.30414496946293,École
0911277U,PUBLIC,119,48.6350731576137,2.30387323928601,École
0910757D,PUBLIC,80,48.642297935411,2.30414496946293,École
0911079D,PUBLIC,291,48.6325877552682,2.31708241331566,École
0912006L,PUBLIC,292,48.6077824740609,2.50805991903833,École
0911934H,PUBLIC,286,48.6148251884943,2.50271921613109,École
0910319C,PUBLIC,403,48.5963632080081,2.49461119899275,École
0911552T,PUBLIC,109,48.5891712433441,2.49969354967365,École
0911221H,PUBLIC,126,48.6838328988275,2.28352400845044,École
0911331C,PUBLIC,130,48.6847486289796,2.33396321212776,École
0910533K,PUBLIC,88,48.6719390181562,2.33833652773973,École
0910537P,PUBLIC,108,48.6812767514677,2.33608709191045,École
0910916B,PRIVE,168,48.6754643033758,2.34799905782771,École
0910113D,PUBLIC,97,48.4745384027467,2.49664443939329,École
0910321E,PUBLIC,197,48.6484761508861,2.44567379614565,École
0911477L,PUBLIC,132,48.7334201337773,2.20999068449764,École
0910157B,PUBLIC,29,48.4647288275015,2.43109788290978,École
0911172E,PUBLIC,126,48.7062909534266,2.41856686022105,École
0910803D,PUBLIC,186,48.6891284405983,2.43967133059645,École
0911506T,PUBLIC,133,48.5876622424695,2.45729622239231,École
0911501M,PUBLIC,290,48.699406953988,2.22890366041115,École
0911715V,PUBLIC,101,48.6824604327922,2.23686528235198,École
0910247Z,PUBLIC,290,48.6576430492713,2.36593977336025,École
0910248A,PUBLIC,256,48.6798850423472,2.36731906778394,École
0911306A,PUBLIC,94,48.6618212785286,2.36560804972953,École
0910548B,PUBLIC,105,48.6698013291717,2.35899255576914,École
0911713T,PUBLIC,84,48.7245884245727,2.49670695230877,École
0912323F,PUBLIC,80,48.7174568054078,2.49037070308842,École
0910592Z,PUBLIC,114,48.7126433420092,2.5028308396437,École
0910593A,PUBLIC,122,48.7078040192343,2.49082633926301,École
0910669H,PUBLIC,285,48.7133846188669,2.48151595422836,École
0921357A,PUBLIC,423,48.7414030934746,2.28464354957245,École
0921149Z,PUBLIC,99,,,École
0921792Y,PUBLIC,112,48.7401730578804,2.27932821773042,École
0922145G,PUBLIC,101,48.9221748261813,2.2797676666009,École
0920547V,PUBLIC,133,48.9154074391476,2.30688894428301,École
0920940X,PUBLIC,187,48.9329010268733,2.27801536336629,École
0921360D,PUBLIC,94,48.9135370863904,2.29996481447433,École
0920939W,PUBLIC,164,48.9328100348178,2.27828688404353,École
0922654K,PUBLIC,365,48.917402230393,2.31803787147147,École
0923097S,PUBLIC,266,48.917402230393,2.31803787147147,École
0920174P,PUBLIC,198,48.9286758379197,2.27424564620525,École
0921061D,PRIVE,386,48.9099994772587,2.28193218031622,École
0921573K,PUBLIC,300,48.9259351220433,2.27877256685196,École
0921808R,PUBLIC,259,48.7872592691826,2.30949244569348,École
0920585L,PUBLIC,167,48.8019294547229,2.31558977186459,École
0921807P,PUBLIC,285,48.8019294547229,2.31558977186459,École
0922600B,PUBLIC,293,48.923327281165,2.27417831968399,École
0922582G,PUBLIC,191,48.9079857747939,2.257859793768,École
0922284H,PUBLIC,345,48.9208570107688,2.27227091343001,École
0921065H,PRIVE,637,48.8466826372311,2.23778967891062,École
0920587N,PUBLIC,141,48.8335262954658,2.25213681194616,École
0921064G,PRIVE,903,48.8446324298661,2.24994166392773,École
0920531C,PUBLIC,148,48.7633869536742,2.26475231596732,École
0923034Y,PUBLIC,346,48.7655454744661,2.28653449281216,École
0920458Y,PUBLIC,227,48.7991919438859,2.2914029771903,École
0921609Z,PUBLIC,322,48.7992228688711,2.28873549362969,École
0920436Z,PUBLIC,379,48.8048986377977,2.29337736230773,École
0920513H,PUBLIC,217,48.8096116919237,2.29204575043198,École
0921879T,PUBLIC,125,48.8045196116787,2.28004990536437,École
0922634N,PUBLIC,217,48.9103789998709,2.31040361024857,École
0920207A,PUBLIC,296,48.9024197539849,2.30552449204686,École
0920229Z,PUBLIC,245,48.9323460998885,2.26425367363724,École
0920468J,PUBLIC,256,48.9276147934163,2.26658615546046,École
0921478G,PUBLIC,80,48.9320027284106,2.26854028215762,École
0920582H,PUBLIC,261,48.930000396348,2.25633239590941,École
0920245S,PUBLIC,311,48.9198908544917,2.25408881771809,École
0923035Z,PUBLIC,174,48.9324819043546,2.25740251945602,École
0921796C,PUBLIC,74,48.8981087773385,2.25645242011889,École
0920409V,PUBLIC,318,48.8982759634382,2.25023547811041,École
0921082B,PRIVE,206,48.9030286196701,2.27576685611628,École
0921831R,PUBLIC,69,48.8945719503872,2.24484805813914,École
0923099U,PUBLIC,188,48.9039509598521,2.26054746815684,École
0922037P,PUBLIC,91,48.9006958943588,2.26706362724887,École
0921991P,PUBLIC,168,48.8983839277481,2.23502621962632,École
0922840M,PUBLIC,165,48.8965538488343,2.24281833165982,École
0920484B,PUBLIC,138,48.7912873334871,2.29023622335482,École
0920342X,PUBLIC,193,48.7883024647007,2.29820147681003,École
0920349E,PUBLIC,226,48.9292001052489,2.286975054332,École
0921606W,PUBLIC,90,48.9165228089652,2.29812350031366,École
0920554C,PUBLIC,190,48.9218198301353,2.29202849554127,École
0920293U,PUBLIC,204,48.8300733910731,2.27801326148153,École
0920516L,PUBLIC,143,48.8271867356998,2.26537139432759,École
0922125K,PUBLIC,134,48.8302373348929,2.28343956785199,École
0922136X,PUBLIC,218,48.8189167849306,2.25157956856735,École
0922448L,PUBLIC,231,48.8203476261921,2.25329149311156,École
0921264Z,PUBLIC,120,48.826442225803,2.27750642671956,École
0921531P,PUBLIC,303,48.906647097726,2.23406712284401,École
0920411X,PUBLIC,332,48.9080191937531,2.24865034161516,École
0920491J,PUBLIC,170,48.9083108381274,2.23914649765799,École
0920286L,PUBLIC,270,48.9078922994359,2.25772333342577,École
0921608Y,PUBLIC,210,48.7751752090903,2.2537813379004,École
0921639G,PUBLIC,148,48.7750696675138,2.2534440035608,École
0920615U,PUBLIC,172,48.7889932357199,2.26939243740019,École
0921526J,PUBLIC,345,48.8995697742335,2.28805747398309,École
0921704C,PUBLIC,252,48.8927757989831,2.29527532173977,École
0922026C,PUBLIC,358,48.8167190675251,2.30005390626439,École
0491495J,PRIVE,153,47.2789123044527,-0.72977020868569,École
0491428L,PRIVE,91,47.2645633347688,-0.644749737261483,École
0490119N,PUBLIC,87,47.0567746846532,-0.865279478929123,École
0491957L,PUBLIC,85,47.0693419973626,-0.87805032963319,École
0491093X,PRIVE,248,47.0632668245061,-0.881689533732679,École
0491720D,PUBLIC,48,47.0475555855394,-0.899570249404168,École
0491627C,PUBLIC,126,47.0449051859561,-0.906800415659407,École
0491886J,PUBLIC,150,47.0535281533506,-0.898510454648608,École
0491036K,PUBLIC,209,47.062648719706,-0.898270300242755,École
0490631V,PUBLIC,35,47.4988648191709,-0.301273974037412,École
0491546P,PRIVE,164,47.1306400556372,-0.646879987760807,École
0492050M,PUBLIC,212,47.5588841468289,-0.390769992686819,École
0491364S,PRIVE,79,47.3763992910906,-0.606120407914753,École
0491166B,PRIVE,56,47.1956517928487,-0.366499741867457,École
0490249E,PUBLIC,78,47.6142282728493,-0.559850661536358,École
0491353E,PRIVE,90,47.5520102516047,-0.812669724028216,École
0491390V,PRIVE,93,47.6507742647525,-0.442439406438539,École
0490545B,PUBLIC,88,47.3157454293073,-0.147789362180219,École
